ID,Text,email,address,firstname,lastname,keywords,journal,jabbrv,day,month,year,abstract,doi,pmid,Label,Pre-Loaded,Profile,Timestamp,Verified,Verified By,Verified Timestamp
21970,Land-use and climate controls on aquatic carbon cycling and phototrophs in karst lakes of southwest China.,,,,,Algae; Carbonate dissolution; Deforestation; Eutrophication; Karst lake; Total organic carbon (TOC),The Science of the total environment,Sci Total Environ,10,11,2020,"Land-use and climate changes have been repeatedly identified as important factors affecting terrestrial carbon budgets, however little is known about how deforestation and catchment development affect aquatic systems in carbonate-rich regions. Multi-proxy analyses of <sup>210</sup>Pb-dated sediment cores from two hard-water lakes with different land-use histories were applied for assessing carbon cycling and limnological changes in response to land-use changes over the past century in southwest China. Logging of primary forests in the catchment of Lugu Lake, starting in the 1950s, led to a significant increase of catchment erosion, as well as a consistent decline in inferred lake-water total organic carbon (TOC) levels and sediment carbonate accumulation. This process of recent deforestation may significantly reduce the role of lake systems to act as carbon sinks through hampering of both the soil organic carbon flux and the dissolution of catchment carbonate. The decline in lake-water TOC in Lugu Lake further increased algal production (i.e. tracked through sediment trends in chlorophyll a and its main diagenetic products) and changes in diatom composition. In comparison, there was little variation of sediment carbonate content in Chenghai Lake, which has a long history of catchment deforestation, while both primary production and lake-water TOC increased following cultural eutrophication during the last three decades. Furthermore, regional warming was associated with an increase in small-sized diatoms in both deep lakes, likely due to enhanced thermal stability. This study highlights the significant role of vegetation cover and land use in driving aquatic carbon cycling and phototrophs, revealing that deforestation can strongly reduce both inorganic and organic carbon export to lakes and thus aquatic carbon storage in karst landscapes.",10.1016/j.scitotenv.2020.141738,32882557,Neotoma,No,SimonGoring,2023-05-14 14:53:14.480973-04:00,No,,
19856,Algorithms and strategies in short-read shotgun metagenomic reconstruction of plant communities.,,,,,ancient DNA; bioinformatics; metagenomics; next&#x2010;generation sequencing; paleoecology; paleovegetation,Applications in plant sciences,Appl Plant Sci,17,03,2022,"DNA may be preserved for thousands of years in very cold or dry environments, and plant tissue fragments and pollen trapped in soils and shallow aquatic sediments are well suited for the molecular characterization of past floras. However, one obstacle in this area of study is the limiting bias in the bioinformatic classification of short fragments of degraded DNA from the large, complex genomes of plants. To establish one possible baseline protocol for the rapid classification of short-read shotgun metagenomic data for reconstructing plant communities, the read classification programs Kraken, Centrifuge, and MegaBLAST were tested on simulated and ancient data with classification against a reference database targeting plants. Performance tests on simulated data suggest that Kraken and Centrifuge outperform MegaBLAST. Kraken tends to be the most conservative approach with high precision, whereas Centrifuge has higher sensitivity. Reanalysis of 13,000 years of ancient sedimentary DNA from North America characterizes potential post-glacial vegetation succession. Classification method choice has an impact on performance and any downstream interpretation of results. The reanalysis of ancient DNA from glacial lake sediments yielded vegetation histories that varied depending on method, potentially changing paleoecological conclusions drawn from molecular evidence.",10.1002/aps3.1034,29732264,Neotoma,No,SimonGoring,2023-05-14 12:53:50.728694-04:00,No,,
21271,Extinction of austral diatoms in response to large-scale climate dynamics in Antarctica.,,,,,,Science advances,Sci Adv,02,03,2022,"Despite evidence for microbial endemism, an understanding of the impact of geological and paleoclimate events on the evolution of regional protist communities remains elusive. Here, we provide insights into the biogeographical history of Antarctic freshwater diatoms, using lacustrine fossils from mid-Miocene and Quaternary Antarctica, and dovetail this dataset with a global inventory of modern freshwater diatom communities. We reveal the existence of a diverse mid-Miocene diatom flora bearing similarities with several former Gondwanan landmasses. Miocene cooling and Plio-Pleistocene glaciations triggered multiple extinction waves, resulting in the selective depauperation of this flora. Although extinction dominated, in situ speciation and new colonizations ultimately shaped the species-poor, yet highly adapted and largely endemic, modern Antarctic diatom flora. Our results provide a more holistic view on the scale of biodiversity turnover in Neogene and Pleistocene Antarctica than the fragmentary perspective offered by macrofossils and underscore the sensitivity of lacustrine microbiota to large-scale climate perturbations.",10.1126/sciadv.abh3233,34524843,Neotoma,No,SimonGoring,2023-05-14 12:53:03.775904-04:00,No,,
19971,Energy flow and functional compensation in Great Basin small mammals under natural and anthropogenic environmental change.,,,,,Quaternary; body size; desert rodents; invasive grass; paleoecology; Animals; Basal Metabolism; Body Weight; Caves; Ecosystem; Energy Metabolism; Herbivory; Human Activities; Humans; Mammals; Species Specificity; Time Factors,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A,17,11,2015,"Research on the ecological impacts of environmental change has primarily focused at the species level, leaving the responses of ecosystem-level properties like energy flow poorly understood. This is especially so over millennial timescales inaccessible to direct observation. Here we examine how energy flow within a Great Basin small mammal community responded to climate-driven environmental change during the past 12,800 y, and use this baseline to evaluate responses observed during the past century. Our analyses reveal marked stability in energy flow during rapid climatic warming at the terminal Pleistocene despite dramatic turnover in the distribution of mammalian body sizes and habitat-associated functional groups. Functional group turnover was strongly correlated with climate-driven changes in regional vegetation, with climate and vegetation change preceding energetic shifts in the small mammal community. In contrast, the past century has witnessed a substantial reduction in energy flow caused by an increase in energetic dominance of small-bodied species with an affinity for closed grass habitats. This suggests that modern changes in land cover caused by anthropogenic activities--particularly the spread of nonnative annual grasslands--has led to a breakdown in the compensatory dynamics of energy flow. Human activities are thus modifying the small mammal community in ways that differ from climate-driven expectations, resulting in an energetically novel ecosystem. Our study illustrates the need to integrate across ecological and temporal scales to provide robust insights for long-term conservation and management.",10.1073/pnas.1424315112,26170294,Neotoma,No,SimonGoring,2023-05-14 12:52:18.984326-04:00,No,,
24035,"Assessment of multi-trophic changes in a shallow boreal lake simultaneously exposed to climate change and aerial deposition of contaminants from the Athabasca Oil Sands Region, Canada.",,,,,"Athabasca Oil Sands Region; Chironomid; Cladoceran; Diatom; Paleolimnology; Shallow lake; Alberta; Animals; Biota; Canada; Chironomidae; Cladocera; Climate Change; Diatoms; Environmental Monitoring; Geologic Sediments; Lakes; Oil and Gas Fields; Water Pollutants, Chemical",The Science of the total environment,Sci Total Environ,24,07,2018,"The Athabasca Oil Sands Region (AOSR) has been intensely developed for industrial bitumen extraction and upgrading since the 1980s. A paucity of environmental monitoring prior to development raises questions about baseline conditions in freshwater systems in the region and ecological responses to industrial activities. Further, climatic changes prompt questions about the relative roles of climate and industry in shaping aquatic ecosystems through time. We use aquatic bioindicators from multiple trophic levels, concentrations of petrogenic contaminants (dibenzothiophenes), and spectrally-inferred chlorophyll-a preserved in well-dated sediments of a closed-basin, shallow lake ~50km away from the main area of industry, in conjunction with climate observations, to assess how the biotic assemblages of a typical AOSR lake have changed during the past ~75years. We examine the contributions of the area's stressors in structuring aquatic communities. Increases in sedimentary measures of petrogenic contaminants provide clear evidence of aerial contaminant deposition from local industry since its establishment, while climate records demonstrate consistent warming and a recent period of reduced precipitation. Quantitative comparisons of biological assemblages from before and after the establishment of regional industry find significant (p&lt;0.05) differences; however, the magnitude and overall timing of the changes are not consistent with a threshold-type shift in response to the onset of regional industry. Rather, biotic assemblages from multiple trophic levels suggest transitions to an increasingly complex benthic environment and relatively warmer waters, which, like the increasing trends in inferred primary production, are consistent with a changing climate. These findings highlight the important role of climate conditions in regulating primary production and structuring aquatic communities in these shallow systems.",10.1016/j.scitotenv.2017.03.079,28325594,Neotoma,No,SimonGoring,2023-05-14 12:52:00.145799-04:00,No,,
24047,Ice-cover is the principal driver of ecological change in High Arctic lakes and ponds.,,,,,Arctic Regions; Ecosystem; Ice Cover; Lakes; Ponds,PloS one,PLoS One,07,09,2017,"""Recent climate change has been especially pronounced in the High Arctic, however, the responses of aquatic biota, such as diatoms, can be modified by site-specific environmental characteristics. To assess if climate-mediated ice cover changes affect the diatom response to climate, we used paleolimnological techniques to examine shifts in diatom assemblages from ten High Arctic lakes and ponds from Ellesmere Island and nearby Pim Island (Nunavut, Canada). The sites were divided a priori into four groups (""""warm"""", """"cool"""", """"cold"""", and """"oasis"""") based on local elevation and microclimatic differences that result in differing lengths of the ice-free season, as well as about three decades of personal observations. We characterized the species changes as a shift from Condition 1 (i.e. a generally low diversity, predominantly epipelic and epilithic diatom assemblage) to Condition 2 (i.e. a typically more diverse and ecologically complex assemblage with an increasing proportion of epiphytic species). This shift from Condition 1 to Condition 2 was a consistent pattern recorded across the sites that experienced a change in ice cover with warming. The """"warm"""" sites are amongst the first to lose their ice covers in summer and recorded the earliest and highest magnitude changes. The """"cool"""" sites also exhibited a shift from Condition 1 to Condition 2, but, as predicted, the timing of the response lagged the """"warm"""" sites. Meanwhile some of the """"cold"""" sites, which until recently still retained an ice raft in summer, only exhibited this shift in the upper-most sediments. The warmer """"oasis"""" ponds likely supported aquatic vegetation throughout their records. Consequently, the diatoms of the """"oasis"""" sites were characterized as high-diversity, Condition 2 assemblages throughout the record. Our results support the hypothesis that the length of the ice-free season is the principal driver of diatom assemblage responses to climate in the High Arctic, largely driven by the establishment of new aquatic habitats, resulting in increased diversity and the emergence of novel growth forms and epiphytic species.""",10.1371/journal.pone.0172989,28296897,Neotoma,No,SimonGoring,2023-05-14 12:50:09.782319-04:00,No,,
22872,Nutrient burial and environmental changes in the Yangtze Delta in response to recent river basin human activities.,,,,,Environmental changes; Human activities; Nutrient burial; Sediment records; Yangtze delta; China; Diatoms; Environmental Monitoring; Fertilizers; Geologic Sediments; Human Activities; Humans; Nitrogen; Phosphorus; Rivers; Water Pollutants,"Environmental pollution (Barking, Essex : 1987)",Environ Pollut,17,07,2019,"High resolution sediment records in the Yangtze Delta front were constructed to reveal recent environmental changes in response to river basin human activities. Increases in nutrient and organic C influxes that began in the 1950s, together with elevated primary productivity and increased chemical fertilizer application, suggested a shift toward anthropogenic-predominated environmental changes during this period. The depletion of total organic C (TOC), total N (TN), and biogenic Si (BSi), along with the decline in sedimentation rate and coarsening of sediment coincided with the development of hydrological engineering in the river basin from the 1980s. Reservoir Si retention substantially altered river mouth primary productivity community composition from diatoms to non-diatoms, thereby changing the BSi/TOC molar ratio in the sediment profile. Estimation of biogenic component burial fluxes was conducted to assess the variation and potential impacts. A recent dramatic decline in biogenic component burial in the delta area suggested a low nutrient removal efficiency in this region, due to the decrease in sediment discharge. Consequently, more nutrients have been further transported to the inner shelf and open waters instead of being buried in the delta sediment, thereby increasing the environmental pressure in the Yangtze Delta and adjoining coastal area.",10.1016/j.envpol.2019.03.030,30893635,Neotoma,No,SimonGoring,2023-05-14 12:44:02.843152-04:00,No,,
11632,Confirmed archaeological evidence of water deer in Vietnam: relics of the Pleistocene or a shifting baseline?,,,,,Hydropotes inermis; Pleistocene; Vietnam; water deer; zooarchaeology,Royal Society open science,R Soc Open Sci,11,08,2021,"Studies of archaeological and palaeontological bone assemblages increasingly show that the historical distributions of many mammal species are unrepresentative of their longer-term geographical ranges in the Quaternary. Consequently, the geographical and ecological scope of potential conservation efforts may be inappropriately narrow. Here, we consider a case-in-point, the water deer <i>Hydropotes inermis</i>, which has historical native distributions in eastern China and the Korean peninsula. We present morphological and metric criteria for the taxonomic diagnosis of mandibles and maxillary canine fragments from Hang Thung Binh 1 cave in Tr&#xe0;ng An World Heritage Site, which confirm the prehistoric presence of water deer in Vietnam. Dated to between 13 000 and 16 000 years before the present, the specimens are further evidence of a wider Quaternary distribution for these Vulnerable cervids, are valuable additions to a sparse Pleistocene fossil record and confirm water deer as a component of the Upper Pleistocene fauna of northern Vietnam. Palaeoenvironmental proxies suggest that the Tr&#xe0;ng An water deer occupied cooler, but not necessarily drier, conditions than today. We consider if the specimens represent extirpated Pleistocene populations or indicate a previously unrecognized, longer-standing southerly distribution with possible implications for the conservation of the species in the future.",10.1098/rsos.210529,34234958,Neotoma,No,SimonGoring,2023-05-14 01:42:08.198628-04:00,No,,
11185,Hyaenas and early humans in the latest Early Pleistocene of South-Western Europe.,,,,,,Scientific reports,Sci Rep,18,01,2022,"Throughout the Pleistocene, early humans and carnivores frequented caves and large rock-shelters, usually generating bone accumulations. The well-preserved late Early Pleistocene sedimentary sequence at Cueva Negra del Estrecho del R&#xed;o Qu&#xed;par (CNERQ) has provided substantial evidence concerning the behavioural and adaptive skills of early humans in Western Europe, such as butchery practices, lithic technology or tending fire, whilst also bearing witness to the bone-altering activities of carnivores. Recent fieldwork has allowed the re-examination of the spatial and taphonomical nature of the macrofaunal assemblage from the upper layers of Complex 2. These layers are somewhat different from most of the underlying sequence, in showing quite a high representation of cranial and post-cranial bones of large mammals, including several Megaloceros carthaginiensis antlers. The presence of Crocuta sp. at Cueva Negra represents one of the earliest instances of this genus in Western Eurasia. Identification of several juvenile Crocuta sp. remains alongside coprolites and bones with carnivore damage, indicates sporadical hyaenid denning activity. Furthermore, the presence of bones with percussion and cut-marks near to several hammerstones suggests a clear albeit limited anthropogenic input. We interpret the available taphonomical and spatial evidence from these layers as reflecting a multi-patterned palimpsest, likely representing the non-simultaneous and short-lived co-existence of hyaenas, humans, and other small carnivores in the Cueva Negra palaeolandscape during the final phase of sedimentation preserved at the site.",10.1038/s41598-021-03547-7,34912011,Neotoma,No,SimonGoring,2023-05-12 18:13:19.941743-04:00,No,,
9369,Environmental dynamics during the onset of the Middle Stone Age in eastern Africa.,,,,,"Adaptation, Psychological; Animals; Behavior; Biological Evolution; History, Ancient; Hominidae; Human Characteristics; Humans; Kenya; Lakes; Paleontology","Science (New York, N.Y.)",Science,11,04,2018,"Development of the African Middle Stone Age (MSA) before 300,000 years ago raises the question of how environmental change influenced the evolution of behaviors characteristic of early <i>Homo sapiens</i> We used temporally well-constrained sedimentological and paleoenvironmental data to investigate environmental dynamics before and after the appearance of the early MSA in the Olorgesailie basin, Kenya. In contrast to the Acheulean archeological record in the same basin, MSA sites are associated with a markedly different faunal community, more pronounced erosion-deposition cycles, tectonic activity, and enhanced wet-dry variability. Aspects of Acheulean technology in this region imply that, as early as 615,000 years ago, greater stone material selectivity and wider resource procurement coincided with an increased pace of land-lake fluctuation, potentially anticipating the adaptability of MSA hominins.",10.1126/science.aao2200,29545506,Neotoma,No,SimonGoring,2023-05-12 18:09:03.068993-04:00,No,,
4914,"Messinian vegetation and climate of the intermontane Florina-Ptolemais-Servia Basin, NW Greece inferred from palaeobotanical data: how well do plant fossils reflect past environments?",,,,,biome reconstruction; climate reconstruction; dispersed pollen; light and scanning electron microscopy; plant macrofossils; proxy biases,Royal Society open science,R Soc Open Sci,28,09,2020,"The late Miocene is marked by pronounced environmental changes and the appearance of strong temperature and precipitation seasonality. Although environmental heterogeneity is to be expected during this time, it is challenging to reconstruct palaeoenvironments using plant fossils. We investigated leaves and dispersed spores/pollen from 6.4 to 6 Ma strata in the intermontane Florina-Ptolemais-Servia Basin (FPS) of northwestern Greece. To assess how well plant fossils reflect the actual vegetation of the FPS, we assigned fossil taxa to biomes providing a measure for environmental heterogeneity. Additionally, the palynological assemblage was compared with pollen spectra from modern lake sediments to assess biases in spore/pollen representation in the pollen record. We found a close match of the Vegora assemblage with modern <i>Fagus-Abies</i> forests of Turkey. Using taxonomic affinities of leaf fossils, we further established close similarities of the Vegora assemblage with modern laurophyllous oak forests of Afghanistan. Finally, using information from sedimentary environment and taphonomy, we distinguished local and distantly growing vegetation types. We then subjected the plant assemblage of Vegora to different methods of climate reconstruction and discussed their potentials and limitations. Leaf and spore/pollen records allow accurate reconstructions of palaeoenvironments in the FPS, whereas extra-regional vegetation from coastal lowlands is probably not captured.",10.1098/rsos.192067,32537204,Neotoma,No,SimonGoring,2023-05-12 18:08:45.193828-04:00,No,,
